Date,PeerFlow5,OwnFlow5,Forward5,ExitDate5,PeerFlow20,OwnFlow20,Forward20,ExitDate20,PeerFlow60,OwnFlow60,Forward60,ExitDate60,rate_us_real_10y_level,rate_us_real_10y_change_20d,currency_usdcnh_return_20d,price_return_20d
2017-01-10,-0.098504225497,0.012576053998,0.012007504690,2017-01-18,-0.099325709047,-0.004041573833,0.017636022514,2017-02-15,0.167769442253,0.001107946488,0.073170731707,2017-04-14,0.430000000000,-0.080000000000,-0.006685382755,0.012547528517
2017-01-11,-0.135233959318,0.035334647832,0.001500938086,2017-01-19,-0.149226941516,0.019925865939,0.023264540338,2017-02-16,0.092336138941,0.006799304917,0.073545966229,2017-04-17,0.430000000000,-0.080000000000,-0.002021646053,0.012158054711
2017-01-12,-0.127651626197,0.066481555257,0.003386004515,2017-01-20,-0.169733836500,0.050406862450,0.028592927013,2017-02-17,0.070244154093,0.027555747210,0.070353649360,2017-04-18,0.390000000000,-0.140000000000,-0.005042623898,0.007924528302
2017-01-13,-0.134693135364,0.078163057214,0.007124109486,2017-01-23,-0.209249226086,0.061831585660,0.023622047244,2017-02-20,0.022742787788,0.032226387111,0.067116610424,2017-04-19,0.380000000000,-0.220000000000,-0.009659045790,0.017973231358
2017-01-16,-0.132752173817,0.078559213881,-0.000372439479,2017-01-24,-0.226951674011,0.061213274529,0.016759776536,2017-02-21,-0.003415301842,0.027026583541,0.057355679702,2017-04-20,0.410000000000,-0.290000000000,-0.013034886153,0.030745580323
2017-01-17,-0.135572688376,0.046728190478,-0.012606599926,2017-01-25,-0.238774126507,0.066531882178,0.015572858732,2017-02-22,-0.026213823499,0.027522483938,0.051538746756,2017-04-21,0.410000000000,-0.330000000000,-0.015353233467,0.030210325048
2017-01-18,-0.116229964860,0.026651757762,-0.008992131885,2017-01-26,-0.230825893822,0.072029996716,0.026227051330,2017-02-23,-0.044551079336,0.028263818833,0.058448857250,2017-04-24,0.360000000000,-0.320000000000,-0.018791065337,0.032295271050
2017-01-19,-0.102216520413,-0.001999497538,0.004124484439,2017-02-03,-0.229120543582,0.073913422070,0.035995500562,2017-02-24,-0.049008452628,0.016410849081,0.052118485189,2017-04-25,0.420000000000,-0.250000000000,-0.014238157686,0.025818882466
2017-01-20,-0.055592637904,-0.010874476271,0.003723008191,2017-02-06,-0.190585156783,0.074293865384,0.035368577811,2017-02-27,-0.029700719557,0.009427054644,0.041325390916,2017-04-26,0.430000000000,-0.210000000000,-0.011486185271,0.035312378735
2017-01-23,-0.029700719557,-0.010925577317,0.010432190760,2017-02-07,-0.183583296035,0.071254651911,0.033532041729,2017-02-28,-0.035211280937,0.004653862419,0.043591654247,2017-04-27,0.440000000000,-0.160000000000,-0.015949142324,0.037940379404
2017-01-24,-0.007022474650,-0.015624750356,0.023657529103,2017-02-08,-0.196134229087,0.071619166107,0.033420953811,2017-03-01,-0.036347128709,-0.003211939469,0.052572286894,2017-04-28,0.390000000000,-0.190000000000,-0.021007367564,0.032793209877
2017-01-25,0.017934010017,0.003054103682,0.035160680529,2017-02-09,-0.190222620703,0.082117454318,0.044612476371,2017-03-02,-0.034036772573,-0.018843782287,0.055576559546,2017-05-02,0.410000000000,-0.170000000000,-0.019217763225,0.021579961464
2017-01-26,0.022770862404,0.052916064044,0.011575802838,2017-02-10,-0.201235555109,0.125045081711,0.021657953697,2017-03-03,-0.026243734308,-0.007663996190,0.041822255414,2017-05-03,0.450000000000,-0.130000000000,-0.018766929394,0.014598540146
2017-02-03,0.003531906260,0.051541906880,0.010756676558,2017-02-13,-0.209569797716,0.111734133753,0.017433234421,2017-03-06,-0.025160119381,-0.022527135858,0.025593471810,2017-05-04,0.430000000000,-0.130000000000,-0.017256751106,0.022171253823
2017-02-06,0.007063812520,0.051786786673,0.000368731563,2017-02-14,-0.208256265660,0.108535958827,0.007743362832,2017-03-07,0.021495112449,-0.025423348275,0.007374631268,2017-05-05,0.440000000000,-0.110000000000,-0.023189242397,0.024658573596
2017-02-07,0.010608207845,0.060507431792,-0.005135730007,2017-02-15,-0.217986202720,0.106460655130,-0.002934702861,2017-03-08,0.042558383008,-0.019421469729,0.006969919296,2017-05-08,0.400000000000,-0.100000000000,-0.024947483887,0.036557501904
2017-02-08,-0.005872682591,0.068742317724,-0.004017531045,2017-02-16,-0.226608256155,0.139465730136,-0.010226442659,2017-03-09,0.066801137216,0.010407283504,0.001095690285,2017-05-09,0.400000000000,-0.070000000000,-0.017867534539,0.031842304776
2017-02-09,-0.008202487385,0.023729211196,0.009228497601,2017-02-17,-0.205556662774,0.147262916739,-0.005167958656,2017-03-10,0.117507313400,0.015996203568,0.008121077889,2017-05-10,0.380000000000,-0.090000000000,-0.003404593106,0.039453717754
2017-02-10,-0.022290013409,0.028667352585,0.001834862385,2017-02-20,-0.198191327750,0.153552586592,-0.008440366972,2017-03-13,0.136351302769,0.019839199941,0.000366972477,2017-05-11,0.410000000000,-0.010000000000,0.011318997704,0.030003797949
2017-02-13,-0.036240369511,0.028796847389,0.006266126060,2017-02-21,-0.183277254896,0.154330842753,-0.002580169554,2017-03-14,0.035158226669,0.018787457493,0.008846295614,2017-05-12,0.400000000000,-0.060000000000,0.002486855868,0.027977315690
2017-02-14,-0.024492661726,0.030046805496,0.009955752212,2017-02-22,-0.153783945024,0.125551269679,-0.001474926254,2017-03-15,0.051546413354,0.027041777639,0.010324483776,2017-05-15,0.430000000000,0.000000000000,-0.000995639535,0.021404431093
2017-02-15,0.056710797381,0.003177686592,0.004400440044,2017-02-23,-0.054945074297,0.104074511079,0.007700770077,2017-03-16,0.099582042284,0.030735850025,0.009534286762,2017-05-16,0.460000000000,0.030000000000,-0.007873622677,0.016141141141
2017-02-16,0.068525546836,-0.002296051579,0.010607168983,2017-02-24,-0.026899084319,0.073275703894,0.005120702268,2017-03-17,0.093062643245,0.030840014207,0.011704462326,2017-05-17,0.450000000000,0.060000000000,-0.006295290513,0.020217147136
2017-02-17,0.089992836570,-0.007103719551,0.018681318681,2017-02-27,0.010006674823,0.062323611318,0.010622710623,2017-03-20,-0.009810337116,0.030980003032,0.026739926740,2017-05-18,0.430000000000,0.050000000000,-0.001450595911,0.028174305034
2017-02-20,0.086123275968,-0.007134909951,0.016117216117,2017-02-28,0.022846707352,0.062616480752,0.012454212454,2017-03-21,-0.042762469803,0.031121268526,0.019047619048,2017-05-19,0.410000000000,0.000000000000,0.001332176783,0.017897091723
2017-02-21,0.066953637396,-0.016169321640,0.004746257758,2017-03-01,0.044475672782,0.057917307712,0.010587805769,2017-03-22,-0.062013896018,0.031263828232,0.016794450529,2017-05-22,0.410000000000,0.000000000000,-0.000281368588,0.015590200445
2017-02-22,-0.006708410371,-0.020644149907,0.008762322015,2017-03-02,0.062171234725,0.053211883376,0.012778386272,2017-03-23,-0.096603652838,0.031522746538,0.023001095290,2017-05-23,0.400000000000,0.040000000000,0.008643425440,0.018621973929
2017-02-23,-0.007739940933,-0.021807894151,-0.009771986971,2017-03-03,0.075503385867,0.051973238850,0.002895403547,2017-03-24,-0.091148501502,0.031549255669,0.007600434311,2017-05-24,0.380000000000,-0.040000000000,0.002420946450,0.028925619835
2017-02-24,-0.011008370398,-0.021903909859,-0.013664149586,2017-03-06,0.057687802248,0.050477968436,0.005393743258,2017-03-27,-0.111726356775,0.029544199049,0.003236245955,2017-05-25,0.350000000000,-0.080000000000,-0.000692523302,0.040104947526
2017-02-27,0.006700918286,-0.021447991495,-0.014780100937,2017-03-07,0.061219708508,0.051311678538,0.008291276136,2017-03-28,-0.118349021371,0.029424982345,0.000720980534,2017-05-26,0.310000000000,-0.130000000000,0.002069091574,0.038418500559
2017-02-28,0.007844019066,-0.021543261534,-0.012354651163,2017-03-08,0.060113177791,0.051556628273,0.011264534884,2017-03-29,-0.141302317263,0.029562512211,0.012354651163,2017-05-31,0.350000000000,-0.040000000000,0.007565301658,0.036234590960
2017-03-01,0.009004956103,-0.021748499019,-0.019182048498,2017-03-09,0.052854143315,0.027169025063,0.007962359754,2017-03-30,-0.146610861453,0.029701333719,0.005790807094,2017-06-01,0.340000000000,-0.070000000000,0.004999157281,0.039230479065
2017-03-02,-0.011143307014,-0.020165500503,-0.014985380117,2017-03-10,0.039840653012,-0.021042885400,0.011330409357,2017-03-31,-0.142111414705,0.031610721979,0.011330409357,2017-06-02,0.430000000000,-0.020000000000,0.005660874723,0.044301400984
2017-03-03,-0.013357084208,-0.020256273368,-0.014947138170,2017-03-13,0.039887392416,-0.021247567210,0.014947138170,2017-04-05,-0.143905783242,0.031760568922,0.024425811156,2017-06-05,0.480000000000,0.050000000000,0.005117799901,0.023560209424
2017-03-06,-0.028844031079,-0.010733085561,-0.009879253568,2017-03-14,0.023380883556,-0.011179952516,0.021222100256,2017-04-06,-0.161815448045,0.042628507088,0.027808269301,2017-06-06,0.450000000000,0.010000000000,0.013794162894,0.014068863384
2017-03-07,-0.034467435500,-0.010100854192,-0.003679175865,2017-03-15,0.012829489476,-0.018455715735,0.033480500368,2017-04-07,-0.181835368958,0.043550380133,0.038631346578,2017-06-07,0.480000000000,0.080000000000,0.014842505182,0.002571638501
2017-03-08,-0.001115573820,-0.004332392064,0.014022140221,2017-03-16,0.057892272327,-0.043063132086,0.032841328413,2017-04-10,-0.160352638270,0.049890985192,0.038745387454,2017-06-08,0.490000000000,0.090000000000,0.008393316948,-0.001836884644
2017-03-09,0.015776431439,-0.006059818873,0.019666048237,2017-03-17,0.064981121999,-0.049529112622,0.042300556586,2017-04-11,-0.167221041889,0.050132058715,0.033395176252,2017-06-09,0.560000000000,0.180000000000,0.010963338619,-0.011678832117
2017-03-10,0.009025274152,-0.006087660473,0.021095484826,2017-03-20,0.073194173744,-0.054316132569,0.055884529978,2017-04-12,-0.172924040726,0.050375473287,0.025166543301,2017-06-12,0.600000000000,0.190000000000,0.005728738687,-0.008112094395
2017-03-13,0.027416048822,-0.016217199002,0.021433850702,2017-03-21,0.090975291515,-0.054444851317,0.056910569106,2017-04-13,-0.172889514098,0.050743242122,0.022542498152,2017-06-13,0.570000000000,0.170000000000,0.002905177624,-0.000367782273
2017-03-14,0.052971001447,-0.014560653491,0.022156573117,2017-03-22,0.093256852087,-0.060962712670,0.056129985229,2017-04-14,-0.166757841795,0.052662931763,0.026587887740,2017-06-14,0.610000000000,0.180000000000,0.003376181227,-0.004044117647
2017-03-15,0.027920492860,-0.015801883768,0.009461426492,2017-03-23,0.029069778276,-0.061167851575,0.041120815138,2017-04-17,-0.172599835970,0.057194615195,0.012008733624,2017-06-15,0.610000000000,0.150000000000,0.006457978294,0.000738825268
2017-03-16,0.069891306076,-0.015874593472,0.008369723435,2017-03-24,0.066342350856,-0.062464822442,0.035298398836,2017-04-18,-0.138467077145,0.056954812719,0.001455604076,2017-06-16,0.500000000000,0.050000000000,0.000539987578,0.009174311927
2017-03-17,0.087209334828,-0.000462260156,0.013410656035,2017-03-27,0.070453570547,-0.047990475872,0.031533164190,2017-04-19,-0.145067740774,0.073875087284,-0.001812250816,2017-06-19,0.510000000000,0.080000000000,0.003052136715,0.006211180124
2017-03-20,0.087836367888,0.005223971388,0.011939218524,2017-03-28,0.092696036295,-0.042674869676,0.027134587554,2017-04-20,-0.135994388318,0.079539855701,-0.007235890014,2017-06-20,0.490000000000,0.080000000000,0.005225285712,0.013186813187
2017-03-21,0.071084890305,0.002792276934,0.005419075145,2017-03-29,0.097489951251,-0.042864427589,0.024566473988,2017-04-21,-0.127405597353,0.079938494971,-0.009393063584,2017-06-21,0.470000000000,0.060000000000,0.004619097617,0.005482456140
2017-03-22,0.053237742010,0.001512483339,0.003965392934,2017-03-30,0.091175180540,-0.039928013584,0.018385003605,2017-04-24,-0.108515758849,0.083993020646,-0.005046863735,2017-06-22,0.450000000000,0.050000000000,0.001547133649,0.014990859232
2017-03-23,-0.022812119042,0.001519555037,-0.001443522194,2017-03-31,0.050144881563,-0.040106939890,0.012630819199,2017-04-25,-0.129342242345,0.084418240618,-0.004691447131,2017-06-23,0.430000000000,0.050000000000,0.000980769623,0.014603870026
2017-03-24,-0.032908279483,-0.013989836673,-0.004291845494,2017-04-05,0.046749794728,-0.040287477032,0.000357653791,2017-04-26,-0.103868910447,0.083056731558,-0.010729613734,2017-06-26,0.460000000000,0.110000000000,0.003326269423,-0.000720720721
2017-03-27,-0.055192169253,-0.019747928662,-0.002145155524,2017-04-06,0.025515873647,-0.041011684828,0.001430103683,2017-04-27,-0.111495614346,0.080034242950,-0.019663925635,2017-06-27,0.420000000000,0.110000000000,0.002794437391,0.005747126437
2017-03-28,-0.080661657022,-0.019839575568,0.009342436220,2017-04-07,0.001111852758,-0.041197865973,0.007186489400,2017-04-28,-0.146863794727,0.080443670503,-0.013654329860,2017-06-28,0.410000000000,0.060000000000,-0.000982188722,0.006849315068
2017-03-29,-0.094904097003,-0.023233833666,0.005026929982,2017-04-10,-0.021195902572,-0.041385745244,0.002513464991,2017-05-02,-0.165493680012,0.065516549202,-0.014721723519,2017-06-29,0.450000000000,0.110000000000,0.002365376258,0.011252268603
2017-03-30,-0.078522947978,-0.023342299889,0.015178894109,2017-04-11,-0.021410871238,-0.043219085548,0.008312251536,2017-05-03,-0.187195865218,0.053770644402,-0.013010480665,2017-06-30,0.410000000000,-0.020000000000,-0.000002184327,0.009427121102
2017-03-31,-0.080816702402,-0.023451783602,0.024784482759,2017-04-12,-0.024819503918,-0.043417653940,-0.006824712644,2017-05-04,-0.198442197837,0.040869196574,-0.026939655172,2017-07-03,0.460000000000,-0.020000000000,-0.000068257800,0.008768724881
2017-04-05,-0.083297303944,-0.023562299190,0.024722321748,2017-04-13,-0.031985390292,-0.053448233330,-0.021139376568,2017-05-05,-0.215660932883,0.037555695096,-0.037262629882,2017-07-04,0.430000000000,-0.020000000000,-0.003559854126,0.019350127784
2017-04-06,-0.068858310698,-0.020477890034,0.018155927376,2017-04-14,-0.034546305292,-0.051248914257,-0.022783908864,2017-05-08,-0.235315649798,0.030381754213,-0.040583837665,2017-07-05,0.370000000000,-0.110000000000,-0.002624259255,0.023818248443
2017-04-07,-0.054707109911,-0.020575309438,0.022150768131,2017-04-17,-0.073710101150,-0.057024189249,-0.020721686317,2017-05-09,-0.242141886617,0.028217775301,-0.039299749911,2017-07-06,0.390000000000,-0.100000000000,-0.000436702130,0.037541405962
2017-04-10,-0.044910196879,-0.020673660180,0.012815948736,2017-04-18,-0.079875778373,-0.057286576444,-0.027767888928,2017-05-10,-0.221513116048,0.027972427967,-0.043075827697,2017-07-07,0.440000000000,-0.120000000000,-0.002676597230,0.036927621861
2017-04-11,-0.023137445294,-0.017651008581,-0.002453557659,2017-04-19,-0.055903419761,-0.054546698446,-0.044514546092,2017-05-11,-0.187608295686,0.031391292333,-0.066596565019,2017-07-10,0.440000000000,-0.160000000000,0.000450531366,0.046096654275
2017-04-12,0.008260564968,-0.016408997150,-0.007342657343,2017-04-20,-0.050033374114,-0.053632772921,-0.043006993007,2017-05-12,-0.153556618967,0.032944186466,-0.066783216783,2017-07-11,0.410000000000,-0.160000000000,0.001996515174,0.045621780721
2017-04-13,0.020276725619,-0.015105491922,-0.008391608392,2017-04-21,-0.064523208123,-0.051773468157,-0.041958041958,2017-05-15,-0.134560951896,0.002213440602,-0.062237762238,2017-07-12,0.380000000000,-0.230000000000,-0.001810376641,0.053156146179
2017-04-14,0.020496752872,-0.014814570154,-0.012583012933,2017-04-24,-0.080399855280,-0.056078228431,-0.037749038798,2017-05-16,-0.105663604418,-0.021586717825,-0.062565536526,2017-07-13,0.320000000000,-0.290000000000,-0.002285928750,0.055370985604
2017-04-17,0.025319518254,-0.014886879242,-0.013708260105,2017-04-25,-0.118208253217,-0.056340425214,-0.027768014060,2017-05-17,-0.085001106449,-0.050457908460,-0.061159929701,2017-07-14,0.320000000000,-0.180000000000,0.005295448952,0.037090909091
2017-04-18,-0.049739479607,-0.018090397226,-0.017217146873,2017-04-26,-0.174825234754,-0.071220986697,-0.015108924807,2017-05-18,-0.107849717534,-0.060686593384,-0.052002810963,2017-07-17,0.380000000000,-0.130000000000,0.001071292632,0.032316630356
2017-04-19,-0.122893306372,-0.019504090707,-0.013384994716,2017-04-27,-0.234055680722,-0.076912985314,-0.020077492075,2017-05-19,-0.143934256315,-0.060971770188,-0.045438534695,2017-07-18,0.330000000000,-0.160000000000,-0.001517329500,0.027114967462
2017-04-20,-0.182370891735,-0.024171375791,-0.011636107193,2017-04-28,-0.285889417293,-0.077269925895,-0.017983074753,2017-05-22,-0.181413928454,-0.065670943227,-0.044076163611,2017-07-19,0.360000000000,-0.110000000000,-0.000476116169,0.030897855325
2017-04-21,-0.220935814798,-0.024651380181,-0.011681415929,2017-05-02,-0.319785544249,-0.080737571990,-0.008141592920,2017-05-23,-0.211621318198,-0.070479315730,-0.041061946903,2017-07-20,0.390000000000,-0.060000000000,0.001992231896,0.018371757925
2017-04-24,-0.316321854940,-0.024773520476,-0.005702066999,2017-05-03,-0.383064651622,-0.081114492114,-0.007840342124,2017-05-24,-0.303212009912,-0.072126127383,-0.032430506058,2017-07-21,0.400000000000,-0.030000000000,0.003928704897,0.009355883411
2017-04-25,-0.372632258488,-0.024896877135,-0.011440829460,2017-05-04,-0.464696038812,-0.081494948017,-0.002502681444,2017-05-25,-0.407346521995,-0.074002829603,-0.020736503396,2017-07-24,0.410000000000,-0.050000000000,0.002026264286,0.012261089073
2017-04-26,-0.357619587946,-0.025021468420,-0.024634059265,2017-05-05,-0.479229943470,-0.081878989686,-0.008925383792,2017-05-26,-0.433247167902,-0.074354423067,-0.026062120671,2017-07-25,0.440000000000,0.020000000000,0.002662233249,-0.002142857143
2017-04-27,-0.331713054863,-0.025147312959,-0.020692115590,2017-05-08,-0.480897556974,-0.082266668056,-0.006064930432,2017-05-31,-0.449080798790,-0.074709373377,-0.030324652158,2017-07-26,0.420000000000,0.010000000000,0.005911325019,0.003222341568
2017-04-28,-0.312405374788,-0.025274429758,-0.018266475645,2017-05-09,-0.483246137545,-0.082658035027,-0.004656160458,2017-06-01,-0.467465534205,-0.096731097853,-0.017908309456,2017-07-27,0.390000000000,-0.060000000000,0.004110727026,0.009332376167
2017-05-02,-0.218438377731,-0.025402838208,-0.021146953405,2017-05-10,-0.476739013027,-0.083053143496,-0.008243727599,2017-06-02,-0.467541780932,-0.141144034521,-0.018637992832,2017-07-28,0.370000000000,-0.040000000000,0.004544865438,0.001436781609
